3736/098,589 HOWARD ST,589 HOWARD ST,94105,15600,Office,http://propertymap.sfplanning.org/?&search=3736/098,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Pending,,4/1/14,Complied,,,,,,,,,,,,,,,6.1,,,,100,5,12.8,-92.1,-92.1,6.1,0.4,5,12.8,100,1.9,3.9,-97.5,-97.5,2,0.1,1.9,3.9,,,,,,,,,
6959/031,4950 Mission St,4950 MISSION ST,94112,35715, ,http://propertymap.sfplanning.org/?&search=6959/031,Complied,,Complied,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0312/009,C&W GMIC 49 Geary,49 Geary Street,94108,146134,Office,http://propertymap.sfplanning.org/?&search=0312/009,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,11/15/12,Exempt - ENERGY STAR,91,44.6,,-47.7,,540.68,,42.5,,96,32.1,100.4,-59.6,,376.7,,31.6,99.4,96,32.8,95.7,-58.4,-58.4,376.7,2.6,33,95.9,96,31.8,95.3,-57.3,-57.3,370,2.5,32.8,96.3,97,31.7,93,-59.4,-59.4,365,2.5,31.9,92.6
3749/001,501 Folsom Street LLC,501 FOLSOM ST,94105,30750,Office,http://propertymap.sfplanning.org/?&search=3749/001,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/14,Complied,,,,,,,,,,90,34.2,95.7,-45.1,,108.2,,34.2,95.7,81,45.3,114.6,-33.5,-33.6,108.2,3.5,45.5,114.9,77,44.2,119.1,-29.1,-29.1,102.6,3.3,46.7,121.7,86,37.8,104.2,-39,-39,88.8,2.9,38,102.9
3654/041,10379-Noe Valley,3950 24th Street,94114,25187, ,http://propertymap.sfplanning.org/?&search=3654/041,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Insufficient Data,,Violation - Insufficient Data,,Violation - Insufficient Data,,4/1/16,Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0327/013,120 POWELL ST,120 POWELL ST,94102,17268, ,http://propertymap.sfplanning.org/?&search=0327/013,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/14,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3721/025,171 Second Street,171 2ND ST,94105,21287,Office,http://propertymap.sfplanning.org/?&search=3721/025,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,Violation - Did Not Report,,4/1/13,Complied,,,,,,,,,,,,,,,146.8,,,,52,104.2,209.4,-3.1,-3.1,146.8,6.9,104.7,209.8,15,166.7,319.6,51,51,230.3,10.8,166.7,319.6,,,,,,,,,
0344/004,St Anthony Foundation,150 GOLDEN GATE AVE,94102,47169,Office,http://propertymap.sfplanning.org/?&search=0344/004,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,Pending,,4/1/14,Complied,,,,,,,,,,27,122.6,242.4,26.7,,319.3,,110.5,227.1,22,126.5,243,34.9,34.9,319.3,8.5,120.6,236.8,,79.3,163.9,10.7,10.7,250.4,5.3,86.5,171.5,,,,,,,,,
3728/076,1263 MISSION ST,1263 MISSION ST,94103,25456, ,http://propertymap.sfplanning.org/?&search=3728/076,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/14,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0206/014,425 Washington,425 WASHINGTON ST,94111,12000,Mixed Use Property,http://propertymap.sfplanning.org/?&search=0206/014,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Violation - Did Not Report,,4/1/13,Complied,,,,,,,,,,,,,,,53.9,,,,,53.1,155.9,26.7,26.6,53.9,4.5,53.1,155.8,,53.9,162.2,31.8,31.8,51.6,4.3,53.4,158,,,,,,,,,
0164/030,325 BROADWAY,325 BROADWAY,94133,13825, ,http://propertymap.sfplanning.org/?&search=0164/030,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3938/001,Jessica McClintock  INC.,1400 16TH ST,94103,100000, ,http://propertymap.sfplanning.org/?&search=3938/001,Complied,,Complied,,Exempt,Exempt - Change of Ownership,Exempt,Exempt - Change of Ownership,Exempt,Exempt - New Construction,Exempt,Exempt - New Construction,4/1/14,Did Not Comply,75,11.3,,-34.6,,204.13,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0343/031,Golden Gate Theater,1 TAYLOR ST,94102,146793,Performing Arts,http://propertymap.sfplanning.org/?&search=0343/031,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,11/15/12,Complied,,1155.9,,1400.1,,13401.31,,1155.9,,,524.9,643.3,1041.1,,15572.4,,524.9,643.3,,1595.9,1936,2174.8,2174.8,15572.4,106.1,1596,1936.2,,10.8,31.9,-62.5,-62.5,125.5,0.9,10.8,31.9,,6.2,17,-80,-80,69.6,0.5,6.2,17
1517/037,6333 GEARY BLVD,6333 GEARY BLVD,94121,22900,Supermarket/Grocery Store,http://propertymap.sfplanning.org/?&search=1517/037,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - Change of Ownership,Exempt,Exempt - Change of Ownership,Complied,,Complied,,4/1/14,Complied,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,143,351,3.4,3.4,127.6,10.3,140.2,342.3,44,146.4,355.9,3.5,3.5,130.1,10.5,147.3,354.8
4316/001,1600 TENNESSEE ST,1600 TENNESSEE ST,94107,49723,Mixed Use Property,http://propertymap.sfplanning.org/?&search=4316/001,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Complied,,Complied,,Violation - Did Not Report,,4/1/13,Pending,,,,,,,,,,,,,,,49.9,,,,81,14,33.7,-42.5,-42.5,49.9,1,14.1,33.8,78,13.6,34.5,-38.2,-38.2,49.5,1,14.7,35.7,,,,,,,,,
0237/006,200 California,200 CALIFORNIA ST,94111,23770,Office,http://propertymap.sfplanning.org/?&search=0237/006,Violation - Did Not Report,,Violation - Did Not Report,,Complied,,Complied,,Complied,,Complied,,4/1/15,Pending,,,,,,,,,,,,,,,190.2,,,,44,121.3,242,5.5,5.5,190.2,8,121.8,242.2,65,92.1,189.2,-15.9,-15.9,146.2,6.1,98.2,195.7,74,82.1,168.7,-25.9,-25.9,130.3,5.5,83.6,168.3
0715/009,Opal Hotel,1050 VAN NESS AVE,94109,90000,Hotel,http://propertymap.sfplanning.org/?&search=0715/009,Exempt,,Exempt,,Complied,,Complied,,Complied,,Violation - Did Not Report,,4/1/13,Complied,,,,,,,,,,55,71,121.4,-5,,384.9,,71.4,122.8,52,69.8,115.2,-2.7,-2.7,384.9,4.3,69.8,115,49,69.1,113.2,0.8,0.8,380,4.2,68.7,112.1,,,,,,,,,
2513/026,2700 45TH AVE,2700 45TH AVE,94116,21263,Food Service,http://propertymap.sfplanning.org/?&search=2513/026,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/14,Complied,,,,,,,,,,,,,,,104.1,,,,,76.7,140.8,-74.1,-74.1,104.1,4.9,74.8,138.8,,76.2,143.2,-73.6,-73.6,104.4,4.9,78.8,145.9,,78,143.9,-73.5,-73.5,106,5,78.7,144.8
7296/007,285 WINSTON DR,285 WINSTON DR,94132,101104, ,http://propertymap.sfplanning.org/?&search=7296/007,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/14,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532/032,Scuderia West,69 DUBOCE AVE,94103,18000, ,http://propertymap.sfplanning.org/?&search=3532/032,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/14,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7083/010,Nineteenth Avenue Self-Storage,4050 19TH AVE,94132,31000,Non-Refrigerated Warehouse,http://propertymap.sfplanning.org/?&search=7083/010,Complied,,Complied,,Complied,,Complied,,Complied,,Exempt,Exempt - Change of Ownership,4/1/13,Complied,,,,,,,,,,68,11.4,38,-25.2,,30.5,,11.6,38.8,70,11.2,35.1,-27.7,-27.8,30.5,1,11.5,36.3,71,11.8,37.1,-29.8,-29.8,29.8,1,11.2,35.1,,,,,,,,,
4014/002A,2530 18TH ST,2530 18TH ST,94110,10281, ,http://propertymap.sfplanning.org/?&search=4014/002A,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - Vacant,Exempt,Exempt - Vacant,Exempt,Exempt - Vacant,Exempt,Exempt - Vacant,4/1/20,Upcoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3702/034,1128 MISSION ST,1128 MISSION ST,94103,35810, ,http://propertymap.sfplanning.org/?&search=3702/034,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530/039,157 13TH ST,157 13TH ST,94103,10871, ,http://propertymap.sfplanning.org/?&search=3530/039,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/14,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3786/037,Bay Club San Francisco Tennis,645 5TH ST,94107,249625,Fitness Center/Health Club/Gym,http://propertymap.sfplanning.org/?&search=3786/037,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,11/15/12,Complied,,61.7,,46.7,,896.67,,61.7,,,68.9,161.5,76.6,,986.5,,68.3,161.4,,69.6,157.2,62.2,62.4,986.5,5.1,70,157.6,,63.6,149.9,54.9,54.9,873,4.5,66.2,152.7,,61.6,146.7,51.5,51.5,849.2,4.4,63.5,148.7
5246/052,Growers' Refrigeration,2050 GALVEZ AVE,94124,23824,Refrigerated Warehouse,http://propertymap.sfplanning.org/?&search=5246/052,Complied,,Complied,,Complied,,Complied,,Complied,,Pending,,4/1/13,Did Not Comply,,,,,,,,,,,,,,,153.2,,,,9,73.1,229.7,97.6,97.7,153.2,6.4,73.1,229.7,4,92.1,289.1,134,134,178.8,7.5,92.1,289.1,,,,,,,,,
1541/040,3921 GEARY BLVD,3921 GEARY BLVD,94118,13232,Retail Store,http://propertymap.sfplanning.org/?&search=1541/040,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Complied,,Complied,,Violation - Did Not Report,,4/1/14,Complied,,,,,,,,,,,,,,,59.4,,,,,59,161.6,41.2,41.2,59.4,4.5,59,161.6,,58.1,182.1,59.2,59.2,62.6,4.7,58.1,182.1,,,,,,,,,
1213/014,2211 HAYES ST,2235 HAYES ST,94117,67600,Medical Office,http://propertymap.sfplanning.org/?&search=1213/014,Complied,,Complied,,Violation - Insufficient Data,,Complied,,Complied,,Complied,,4/1/14,Pending,,228.4,,161,,387.34,,200.2,,,,,,,371.5,,,,57,121.4,174.5,-9.4,-9.4,371.5,7.1,116.6,169.4,68,93,142.4,-23.8,-23.8,290.8,5.5,104.5,154.5,67,97.7,145.5,-22.4,-22.4,302.4,5.8,103.2,151.3
0309/017,233 POST ST,233 POST ST,94108,21206,Office,http://propertymap.sfplanning.org/?&search=0309/017,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,4/1/14,Pending,,,,,,,,,,,,,,,41.1,,,,99,26,68.2,-66.5,-66.5,41.1,1.9,26,68.2,90,38.7,108.3,-45.7,-45.7,63.1,3,38.7,108.3,88,42,115.6,-42.8,-42.8,67.9,3.2,42,115.6
0292/002,One Montgomery Owner LLC,1 Montgomery Street,94104,75880,Financial Office,http://propertymap.sfplanning.org/?&search=0292/002,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Complied,,Complied,,Complied,,4/1/15,Pending,,,,,,,,,,,,,,,250.2,,,,79,42.5,114.8,-31.5,-31.5,250.2,3.3,42.4,114.7,78,39.3,114.6,-29.8,-29.8,236.9,3.1,39.3,114.6,72,49.5,127,-23.5,-23.5,282.6,3.7,49.5,127
1438/038,507 CLEMENT ST,507 CLEMENT ST,94118,34569, ,http://propertymap.sfplanning.org/?&search=1438/038,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0296/013D,533 SUTTER ST,533 SUTTER ST,94102,12840, ,http://propertymap.sfplanning.org/?&search=0296/013D,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0326/003,00890-San Francisco  CA,135 POWELL ST,94102,18990,Retail Store,http://propertymap.sfplanning.org/?&search=0326/003,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Violation - Did Not Report,,4/1/13,Complied,,,,,,,,,,,,,,,176.3,,,,48,115.1,353.9,2.4,2.4,176.3,9.3,115.1,353.9,14,178.8,550.3,64.4,64.4,274,14.4,155.2,476.2,,,,,,,,,
3729/023,279 9TH ST,279 9TH ST,94103,10248, ,http://propertymap.sfplanning.org/?&search=3729/023,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0267/015,235 Pine,235 PINE ST,94104,222853,Office,http://propertymap.sfplanning.org/?&search=0267/015,Complied,,Complied,,Complied,,Complied,,Complied,,Violation - Did Not Report,,11/15/12,Exempt - ENERGY STAR,97,39.1,,-56.9,,761.41,,38.4,,97,35.8,94.6,-57.4,,785.4,,35.8,94.6,95,40,100.7,-54.3,-54.3,785.4,3.5,40,100.7,91,45.1,121.2,-45.6,-45.6,644.8,3.5,47.3,123.4,,,,,,,,,
3721/015,Temple Nightclub,55 NATOMA ST,94105,41400,Mixed Use Property,http://propertymap.sfplanning.org/?&search=3721/015,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/14,Complied,,,,,,,,,,,32.3,82.1,-33.3,-33.3,84.8,2.4,32.3,82.1,,27,73.6,-40.2,-40.2,84.8,2,27,73.6,,21.1,61.5,-50,-50,68.5,1.7,21.1,61.5,,27.7,82.8,-32.7,-32.7,91.1,2.2,27.7,82.8
0294/009,246 POST ST,246 POST ST,94108,40700, ,http://propertymap.sfplanning.org/?&search=0294/009,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/14,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3590/035,2205 MISSION ST,2205 MISSION ST,94110,18345, ,http://propertymap.sfplanning.org/?&search=3590/035,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Exempt,,Exempt,Exempt - New Construction,Exempt,Exempt - New Construction,Exempt,Exempt - New Construction,4/1/19,Upcoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3704/034,54 MINT ST,54 MINT ST,94103,12737, ,http://propertymap.sfplanning.org/?&search=3704/034,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3729/024,Ninth Street,271 9TH ST,94103,18050,Office,http://propertymap.sfplanning.org/?&search=3729/024,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Violation - Did Not Report,,4/1/13,Complied,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,20.6,48.9,-73.7,-73.7,26.4,1.5,24.3,52.8,,,,,,,,,
4083/001A,2345 Harrison,2345 HARRISON ST,94110,53000,Other,http://propertymap.sfplanning.org/?&search=4083/001A,Complied,,Complied,,Complied,,Complied,,Complied,,Violation - Insufficient Data,,4/1/13,Did Not Comply,,2.7,,-92.8,,13.06,,2.6,,,2.6,8.7,-96.3,,8.6,,2.6,8.5,,2,6.3,-94.9,-94.9,8.6,0.2,2,6.3,,1.3,4.2,-96.6,-96.6,5.7,0.1,1.3,4.2,,,,,,,,,
1250/025,Stanyan Park Hotel,750-756 Stanyan St,94117,21875, ,http://propertymap.sfplanning.org/?&search=1250/025,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Complied,,Complied,,Complied,,4/1/14,Pending,,,,,,,,,,,,,,,76.3,,,,38,50.5,111.1,10.8,10.8,76.3,3.5,48.8,105.8,44,44.7,95.4,5.5,5.5,66.7,3,47,102.7,42,47.1,100.8,7.2,7.2,70.4,3.2,48,103.7
1449/025,YMCA Richmond,360 18TH AVE,94121,19500,Other,http://propertymap.sfplanning.org/?&search=1449/025,Exempt,Exempt - SqFt Not Subject This Year,Violation - Insufficient Data,,Violation - Insufficient Data,,Complied,,Complied,,Complied,,4/1/13,Exempt - LEED EBOM,,,,,,,,,,,,,,,35.8,,,,,23.1,69,-44,-44,35.8,1.8,22.8,68.2,,20.7,65.1,-47.1,-47.1,33,1.7,20.7,65.1,,20.1,63.2,-48.7,-48.7,32,1.6,20.1,63.2
0316/001A,American Conservatory Theater,415 GEARY ST,94102,66282,Performing Arts,http://propertymap.sfplanning.org/?&search=0316/001A,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,11/15/12,Complied,,48,,41.3,,293.31,,48,,,45,129,51.5,51.6,254.1,3.8,45,129,,46.7,130.4,53.6,53.2,254.1,3.8,46.7,130.4,,43.5,126.3,48.5,48.5,225.8,3.4,43.5,126.3,,42.7,124.5,46.3,46.3,222.2,3.4,43.1,124.9
0196/024,Eclipse Champagne Building,520 WASHINGTON ST,94111,30496,Office,http://propertymap.sfplanning.org/?&search=0196/024,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/14,Complied,,,,,,,,,,,58.8,127.7,-13.5,,168,,58.8,127.7,57,82.9,153.7,-7.7,-7.6,168,5.5,83.4,154.2,67,64.4,132.1,-18.5,-18.5,131,4.3,67.3,133.6,73,60.7,124.3,-24.6,-24.6,123.4,4,61,123.3
0350/004,1072 MARKET ST,1072 MARKET ST,94102,26880, ,http://propertymap.sfplanning.org/?&search=0350/004,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0262/018,160 Pine,100 BATTERY ST,94111,95289,Office,http://propertymap.sfplanning.org/?&search=0262/018,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,11/15/12,Complied,76,48.2,,-27.6,,417.19,,48.2,,70,59.9,174.8,-20.8,,473.9,,60.1,175,65,63.4,174.1,-15.8,-15.8,473.9,5,63.3,173.9,59,67.6,181.2,-10.4,-10.4,501.9,5.3,66.8,178.9,65,64.8,172.7,-15.8,-15.8,480.5,5,64.8,172.7
0196/028,700 MONTGOMERY ST,700 MONTGOMERY ST,94111,11455,Office,http://propertymap.sfplanning.org/?&search=0196/028,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,4/1/14,Complied,,,,,,,,,,,,,,,18.7,,,,90,18.6,58.3,-45.1,-45.2,18.7,1.6,18.6,58.3,85,22.1,62.4,-38.7,-38.7,19.6,1.7,22.1,62.4,87,19.8,62.2,-40.6,-40.6,18.5,1.6,19.8,62.2
4570/031,101 CARGO WAY,101 CARGO WAY,94124,23760,Office,http://propertymap.sfplanning.org/?&search=4570/031,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Violation - Did Not Report,,4/1/14,Pending,,,,,,,,,,,,,,,79.7,,,,74,54.3,85.4,-24.6,-24.6,79.7,3.4,50.7,81.6,78,46.2,78.2,-29.4,-29.4,67.9,2.9,50.4,81.8,,,,,,,,,
0315/003,Hotel Villa Florence,225 POWELL ST,94102,115749,Hotel,http://propertymap.sfplanning.org/?&search=0315/003,Complied,,Complied,,Complied,,Complied,,Complied,,Violation - Did Not Report,,4/1/14,Complied,62,110.8,,-11,,717.31,,110.8,,59,111.9,211.2,-8.4,,806.5,,111.9,211.2,51,103.4,197.3,-1.7,-1.6,806.5,7,103.8,198.5,46,104.6,199.8,3.6,3.6,784.6,6.8,103.5,196.3,,,,,,,,,
0316/018A,Curran Theater,445 GEARY ST,94102,29641,Performing Arts,http://propertymap.sfplanning.org/?&search=0316/018A,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,Violation - Did Not Report,,4/1/14,Complied,,,,,,,,,,,9196.9,11128.3,19893.2,,13682,,9196.9,11128.3,,6944.8,8414.4,9786.8,9786.8,13682,461.6,6944.8,8414.4,,16.1,47.1,-44.6,-44.6,38.1,1.3,16.1,47.1,,,,,,,,,
0611/001A,SF SPCA Pacific Heights,2343 Fillmore Street,94115,18911, ,http://propertymap.sfplanning.org/?&search=0611/001A,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - Change of Ownership,Exempt,Exempt - Change of Ownership,Exempt,Exempt - Change of Ownership,Complied,,4/1/14,Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.7,257.6,41,41,146.1,7.7,111.4,260.4
0018/001,One Beach Street,1 BEACH ST,94133,97614,Office,http://propertymap.sfplanning.org/?&search=0018/001,Complied,,Complied,,Violation - Did Not Report,,Complied,,Complied,,Violation - Did Not Report,,4/1/13,Exempt - ENERGY STAR,75,103.9,,-26.6,,718.63,,101,,,,,,,512.2,,,,76,76.7,166.9,-28.2,-28.2,512.2,5.2,76.7,166.9,92,50.4,116,-49,-49,345.1,3.5,50.4,116,,,,,,,,,
0296/013,575 Sutter St,575 SUTTER ST,94102,33000,Office,http://propertymap.sfplanning.org/?&search=0296/013,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,Violation - Did Not Report,,4/1/14,Pending,,,,,,,,,,99,18.2,50.7,-69.6,,68.9,,18.2,50.7,86,29.7,68.6,-40.1,-40.1,68.9,2.1,29.7,68.6,90,22.5,58.7,-45.5,-45.5,55.1,1.7,23.8,60.1,,,,,,,,,
0504/011,1501 LOMBARD ST,1501 LOMBARD ST,94123,14698,Hotel,http://propertymap.sfplanning.org/?&search=0504/011,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Complied,,Complied,,Complied,,4/1/13,Complied,,,,,,,,,,,,,,,83.5,,,,42,102.1,177,7,7,83.5,6.4,102.2,177,57,87.6,149.8,-6.3,-6.3,71.2,5.4,89.5,151.8,43,93.9,172.9,6,6,78.6,6,95.2,174.3
3509/015,Tenth Street Property,151 10TH ST,94103,10200, ,http://propertymap.sfplanning.org/?&search=3509/015,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Exempt,Exempt - Vacant,Exempt,Exempt - Vacant,4/1/16,Upcoming,,,,,,,,,,,,,,,36.3,,,,,49.2,108.7,-11.7,-11.7,36.3,3.6,49.2,108.7,,,,,,,,,,,,,,,,,,
0228/003,Self-Help for the Elderly,407 SANSOME ST,94111,14300, ,http://propertymap.sfplanning.org/?&search=0228/003,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/14,Complied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0224/002,843 STOCKTON ST,843 STOCKTON ST,94108,12264, ,http://propertymap.sfplanning.org/?&search=0224/002,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3788/013,180 Townsend Street,180 TOWNSEND ST,94107,38280,Office,http://propertymap.sfplanning.org/?&search=3788/013,Complied,,Complied,,Complied,,Complied,,Complied,,Violation - Did Not Report,,4/1/14,Complied,,,,,,,,,,86,72.4,166.9,-39.7,,236,,72.4,166.9,76,90.4,195.1,-27.6,-27.6,236,6.2,90.4,195.1,40,84.1,180.6,10.2,10.2,219,5.7,84.1,180.6,,,,,,,,,
3708/096,KPMG,55 2ND ST,94105,404422,Office,http://propertymap.sfplanning.org/?&search=3708/096,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/14,Exempt - LEED EBOM,84,47.7,,-36.3,,1644.75,,47.7,,86,48.1,160.7,-39.5,,1616.4,,48.1,160.7,90,49.3,154.8,-43.1,-43.1,1616.4,4.3,49.3,154.8,89,50.9,159.9,-42.5,-42.5,1517.4,4.2,50.3,158,92,48.2,151.5,-46.8,-46.8,1437.7,3.9,48.2,151.5
1780/045,Sunset Supermarket,2415 IRVING ST,94122,16138,Supermarket/Grocery Store,http://propertymap.sfplanning.org/?&search=1780/045,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Violation - Did Not Report,,Complied,,Complied,,Complied,,4/1/13,Did Not Comply,,,,,,,,,,,,,,,215.6,,,,,157.4,465.7,-3,-3,215.6,13.4,157.4,465.7,,149.4,441.7,-8,-8,190.6,11.8,149.4,441.7,,152.3,453.7,-5.5,-5.5,195,12.1,151.1,449.9
